# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.200000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01 3.500000000000000000e+01 3.600000000000000000e+01 3.700000000000000000e+01 3.800000000000000000e+01 3.900000000000000000e+01 4.000000000000000000e+01 4.100000000000000000e+01 4.200000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01 4.500000000000000000e+01 4.600000000000000000e+01 4.700000000000000000e+01 4.800000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 5.100000000000000000e+01 5.200000000000000000e+01 5.300000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 5.600000000000000000e+01 5.700000000000000000e+01 5.800000000000000000e+01 5.900000000000000000e+01 6.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 6.500000000000000000e+01 6.600000000000000000e+01 6.700000000000000000e+01 6.800000000000000000e+01 6.900000000000000000e+01 7.000000000000000000e+01 7.100000000000000000e+01 7.200000000000000000e+01 7.300000000000000000e+01 7.400000000000000000e+01 7.500000000000000000e+01 7.600000000000000000e+01 7.700000000000000000e+01 7.800000000000000000e+01 7.900000000000000000e+01 8.000000000000000000e+01 8.100000000000000000e+01 8.200000000000000000e+01 8.300000000000000000e+01 8.400000000000000000e+01 8.500000000000000000e+01 8.600000000000000000e+01 8.700000000000000000e+01 8.800000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 9.100000000000000000e+01 9.200000000000000000e+01 9.300000000000000000e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.600000000000000000e+01 9.700000000000000000e+01 9.800000000000000000e+01 9.900000000000000000e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
-1.235025996788809977e+00 9.292161188733341626e-02 -1.034419011598472826e+00 -9.593162124986875927e-01 7.095561049633455353e-01 -5.368354977177056675e-01 -2.086451737616573432e+00 3.583932358054677803e-01 1.851733783190552707e+00 1.066627402042293671e+00 1.327523913592347338e+00 -1.047605715774549973e+00 4.973569171887243234e-02 6.850533961870114430e-01 -1.147339134087739687e+00 9.852731936222118847e-01 1.902255193169908321e+00 1.314176573795215575e+00 2.084094831704395023e+00 5.236519352296351570e-01 1.631762540733620592e-01 1.322824524845675143e+00 -1.470048146118202170e-01 -1.885780453976921844e-01 -4.473928386861869555e-01 -3.494215799591895433e-01 3.318606766517307460e-01 -1.058876364540361215e-01 7.564409056732627201e-01 -3.728368854381334252e-01 -1.489947276444512969e+00 1.607335038613654898e+00 5.132601032808917774e-01 -4.299986302390305104e-01 -1.060261694657275378e+00 -1.270948664344659029e+00 -2.551987667462204401e-01 2.955047304723661394e-01 -1.027459556365072912e-01 -1.297979105344060580e+00 4.925464798364406205e-01 -6.448715234928527051e-01 1.341663800775857007e+00 -7.862490402012890789e-02 -4.739498284946308537e-01 1.355654479474535545e+00 2.980501967872479785e-01 1.024779943093892254e-01 1.106033202169060814e-01 4.636446358388041089e-01 3.685870261647583579e-01 -7.725107525279122367e-01 -1.705682023295469030e+00 -7.229319302113506041e-01 1.681417690254208619e+00 -2.963847273655130232e-01 6.069514584773696431e-01 -1.063315282519774474e+00 1.585107816580542256e-02 1.533288370819460289e-01 -2.933393586505087747e+00 2.847595979652238096e+00 1.936214436153762986e+00 1.750319444581894146e+00 6.101933633426748216e-01 2.126289045184114102e+00 -5.927668541139566871e-01 -1.649643261102645697e+00 -3.638049296802624566e-01 -1.784596892660019751e+00 -1.954253099006793448e+00 -1.502741050851723825e+00 -2.460166833404482944e-01 -8.276684524220490058e-02 2.301217789408352754e+00 2.950046611820785758e-01 3.241356067428130538e-01 1.331746685399812113e+00 -2.196533315008681320e-01 1.077552541737559100e+00 -1.442864218587767422e-01 1.993808232026137162e-01 -1.119042813639802070e+00 -1.278592036997550918e-01 1.159394589506244744e+00 1.406456136048099825e-01 2.943609169048861385e-01 -7.550275438204767653e-01 -1.436369411729702672e-01 -3.407246698405365093e-01 -1.474865637395345264e+00 2.585311405954446862e-01 4.791623885955489937e-01 -3.618592389092362693e-01 7.075732674900441221e-01 2.313534593447941767e-01 -5.856211557723463024e-01 1.069409280461382505e-01 1.681903964904804427e+00 1.200626001876916593e+00
-4.201289518991538352e-01 -4.935292758962215309e-01 2.191731347385961204e-01 -4.265948853874130808e-01 9.236463102229092170e-02 -1.234609018638185507e+00 -4.020715082534979667e-01 -3.798840828682383819e-01 5.636329610827226638e-02 2.420685595978736782e+00 1.416715526069101561e+00 8.893072627679676767e-01 -2.237829311424796019e-01 2.807812269584238907e-01 -9.722281568665102069e-01 1.096274577364561909e+00 -1.348296060708641109e-01 3.242449485116783992e-01 -4.954066768011503724e-02 4.042016456455783113e-01 -1.895047253900540574e-01 -7.207703401164666790e-01 1.748797203871898187e+00 -4.313503976696743680e-01 3.764901987856884569e-01 -7.486271142679279400e-01 -1.051527265094302388e+00 -6.786908464367096272e-01 2.442808085122599948e+00 -1.330807075138662032e+00 3.900115148351902317e+00 -5.409411451501724422e-01 3.522573023691217275e-01 -1.094978165241401041e-02 7.508966463980667472e-01 -2.828557944113458955e-01 -1.760509081161928169e+00 -9.432590325089301730e-01 5.862419279254589277e-01 -1.102236258613348063e+00 -1.957545530840989201e-01 2.479876193585615618e-01 -2.685839619014328550e-01 -1.276538563160166007e+00 -2.107423236511550613e+00 6.877911748388385038e-02 1.748715487916609357e+00 -2.122034689659320073e-01 3.280170235097967790e-01 9.393004941569034205e-01 -1.296269496786632731e-02 -3.434063556420199892e-01 1.376275746611475226e+00 8.097289760013443027e-01 3.574115936997706910e+00 -1.426992901889236331e-01 -4.690615041920986883e-01 7.055082336410112287e-01 4.361841594113320952e-01 -1.046709640616127590e+00 -1.747009172648050779e+00 4.170736084326943649e-01 3.691811233700676986e-01 1.118924285896916393e+00 6.349944888988791059e-01 1.405599237021693648e+00 -3.690964718941615597e-01 1.327889351905784387e+00 4.396934310909431654e-01 -9.062385639432155582e-01 -6.397644314373005514e-01 7.462502838652671500e-01 -6.061597587502065565e-01 1.182746172559446585e+00 1.665292213108972685e+00 -2.673066537383824937e+00 -4.923477253140629006e-01 -1.450448847091345250e+00 9.786220638027061103e-01 1.378985534850453165e+00 4.865817960965804767e-01 4.636558002408268653e-01 5.782285556534140503e-02 6.817954484429669115e-01 -6.068854493148789775e-01 -9.709983128176864486e-01 -2.176609156061382888e-01 -4.465255035692650143e-01 -1.667025845113634386e+00 -1.672677568324830166e-01 1.476474334561742596e+00 -6.502825139735843862e-01 9.481554478843998712e-01 -4.552151683253898851e-01 -1.449600243844371583e+00 1.155585134499560684e+00 -1.006649122359076332e+00 6.950834024265105660e-01 4.968699989930029925e-01 3.213961027347957966e-01
7.043093384839208548e-01 6.996724004780021655e-01 6.730091699749956025e-01 1.201978674295584693e+00 1.554976116021171251e+00 -3.950649336814078261e-01 2.747323201965625183e-01 6.555076276725636530e-01 1.796327637185578752e+00 5.909092322317441859e-01 1.712859186254690469e+00 -9.812291398060721814e-01 -9.309746588968366154e-01 6.151421996609593990e-01 -3.777032983175749314e-01 1.229996308091468649e+00 2.726812517796199931e-01 7.493292835112295158e-01 -9.569779131057318811e-01 1.894057245101206655e-01 -1.197640128891539035e+00 -4.318566371939591142e-01 -7.324853343730686195e-01 -2.474553963455025374e-01 -5.570890043688279114e-01 -2.485265674943096803e-01 -1.569332609385539534e+00 -1.560841517082164898e-01 2.345247424033470862e-01 7.200368814344413337e-01 5.661066682125877325e-02 -3.507600256856299170e-01 -6.147202949484629197e-01 2.914117847872671474e-01 -6.580307030784091626e-01 1.297825371351079671e+00 -1.433450168462618635e+00 -1.061617717865461330e+00 -6.039578254610117325e-01 -6.026526550943437366e-01 -8.676271692412080849e-01 2.826772383444361436e-01 2.324043134617930773e-01 6.186318957248748696e-01 4.992021804868204127e-01 -1.082033007345845732e+00 7.402046736059192389e-02 1.041459136528023910e+00 -1.644344696943746298e+00 6.475061617127426672e-01 4.237960138345976402e-01 -2.287004520819011066e+00 -3.256548870861991629e-01 1.338872403356295315e+00 -2.183643125191921719e+00 -2.325002706822249521e-01 -2.394578488170696629e-01 -2.419128143069318781e+00 8.447429679086004839e-01 -1.142487626069690343e+00 -2.321400186579874320e-02 -1.314051405478571244e-01 -1.359793485070390329e+00 -5.720642173002208342e-01 -1.111659921911987814e+00 -5.609968569812044947e-01 3.664319953158614585e-01 -3.923572628154469166e-01 -1.641310704037229673e+00 -1.038989612158774389e-01 -4.765957318424965394e-02 8.337839283758897713e-01 4.063024373487358204e-02 5.145118973569415832e-01 4.946151459011796092e-01 8.019643879984996726e-01 -1.300963516490609262e+00 -6.847659013028939423e-01 1.309424503690189479e+00 2.520886892325439610e-01 -1.147928990510293623e+00 -8.891029548962553486e-01 -8.425356608450134122e-01 1.455864134636964957e+00 9.523630347508160732e-01 -1.097137050241882239e+00 1.991677606961546054e-01 1.869178140485682649e+00 4.226671135865064377e-01 -4.273455323422488406e-02 -4.188192079211681129e-01 -1.765988295930340790e-01 6.360945221544720418e-01 -4.723777222870025050e-02 -3.475888178586968857e-01 -3.944234506318863298e-01 9.411798980642540613e-01 8.406066271128858070e-01 -8.495122707910995885e-01 2.374794966566184384e-01
-6.462973617011035232e-01 -1.021971241495915006e+00 -4.824718681437487611e-01 8.701828205399229077e-01 -7.889842344462800749e-01 -1.137227450039123511e+00 -1.254066026144943446e+00 -6.531555258759282889e-01 6.747995990159931790e-01 -1.017201154411999209e+00 -1.224924769873877578e-01 -1.625385284505912686e+00 6.371309067889403543e-01 -2.263164531501361765e+00 -8.444048334436611292e-01 1.125724760872699737e-01 8.808723408085696871e-01 -7.997021787402481818e-01 -1.777923561028825206e-01 -9.424546780776831278e-01 -1.250552781581520279e+00 -5.158093872523323853e-01 -7.287311104054556843e-01 1.097334426025575294e+00 4.758058502037925130e-01 1.504179566967768888e+00 -1.492647776147521643e+00 -6.396215945457074392e-01 9.976650484025052501e-01 1.116879894303193899e+00 2.229998869547474172e+00 1.382208656991738227e+00 -2.558522743518721887e-01 -5.869588328523460408e-02 3.311660014458939205e-01 1.333117463593335716e-01 -4.817478149705661794e-01 -5.226300845193561084e-01 -5.712624033865789652e-01 1.001587051213855606e+00 -5.495651553041529525e-01 1.276021067153688682e-01 -1.173859816170706172e-01 -2.664925589508620463e-01 1.010171769423374444e-01 -4.321024380042452484e-01 -8.527557561400173070e-01 -3.825599103825925162e-01 -6.520486173243461581e-01 1.761579965684241245e+00 8.134593421099192145e-01 -3.414439901605157979e-01 -2.620843156259295093e+00 -2.116849812779479478e+00 -6.898745946213600266e-01 4.902593995676279848e-01 -4.025602659391295246e-01 5.511240288985054248e-01 -1.257558210031162020e-02 -1.653200066034938409e+00 -1.599044314293689206e+00 1.267627597224589397e+00 -1.529365128963191545e+00 1.358577557822533866e+00 6.990934348975933466e-01 7.714646602372280393e-01 -2.063445767148875731e+00 1.219656706916151689e+00 2.731056633709056519e-02 -1.119319197147149669e+00 -5.747482161951530388e-01 -1.428110086707459869e+00 4.363029893612271337e-01 -8.033413774252456951e-02 1.591873920696699862e+00 1.291248448448555797e+00 3.372182464987877326e-01 -2.170219312424110647e-01 -8.931544535312521682e-02 -6.882945183042525894e-01 1.150500561009302647e+00 -2.232991540948195741e+00 3.840097583567584349e-01 1.051952851149330348e+00 -2.628503236135862897e-01 9.186678082782012700e-01 -3.125051359144928043e-01 -1.858285796745361207e+00 1.576673655843667254e-01 -1.915947946692377057e-01 -1.808796550229354150e+00 1.126162762482961321e+00 -1.933543905011636976e+00 -6.720023749559697057e-01 1.695004570260943311e+00 -2.550506696717948496e-01 1.964603916809325168e-01 5.353548875029415788e-01 2.063213243042110734e-01 -1.019647088832382309e+00
-2.314489319970618186e-01 3.792538136943419680e-01 -1.878784240669299499e-01 -1.934426508444027970e+00 -1.280965231089754131e+00 -5.499811072581090032e-01 -1.219743148218220608e+00 -6.202859347504735554e-01 -7.547305785947338030e-01 -4.687829702040565705e-01 -4.611579195211179538e-01 2.405365138591997465e-01 -2.969465594987638291e+00 9.688004930330575970e-01 -1.650680424813509184e+00 -1.260667371957159055e+00 4.484684785321794709e-01 6.069339835911614633e-01 -2.369272150421735113e-01 -5.511760351247049772e-02 6.131351947300094363e-01 2.871258187001360929e-01 1.355824035595612376e+00 -5.198972737336176042e-01 3.403981708099215187e-01 6.985110960266485147e-01 1.332469400297778606e+00 2.901714834532244658e-01 7.342742499540688694e-01 8.974789303456242040e-01 8.091164614181129977e-01 2.736948661458072918e-01 -1.000699748397113176e+00 -1.717114490657310366e+00 1.105838284511128089e-01 -1.063520721714594996e+00 -1.384689505004124799e+00 1.079757917323513672e+00 3.526603683134740819e-01 6.155759718079203413e-01 1.140578440629804513e+00 -1.152907011278997196e+00 2.233796002663856334e-02 -5.705497370785077571e-01 6.111201523517078016e-01 -6.501231612554889128e-02 -5.161379480963076416e-01 -1.010932626179505828e-01 1.866941536777509680e-01 -3.024855696436526742e+00 4.980860891932092915e-01 -7.597036070193345925e-01 -6.087919047583540966e-01 2.714570866133899862e+00 8.237205857668242759e-01 2.546718371824678584e-02 7.943168835031533259e-02 1.612082365070244494e+00 -8.495740324808058741e-01 -8.240988905208290749e-01 -1.182823801970206645e+00 -1.046975832032184694e+00 1.129847650359520062e+00 -3.350772797430791039e-01 -5.452752118791943658e-01 4.098050367856514997e-01 1.213742390479009003e-01 2.473773400377473841e+00 -9.193267788636617643e-01 5.576963921951636483e-01 -9.451579004587608024e-01 7.310004587006668775e-01 9.905583310006249587e-01 -4.070592695008255490e-01 -4.179284914377043858e-01 -3.371659311063919251e-01 1.365892960351706265e+00 -2.071986195970595412e-01 -5.852219169693575473e-01 -1.682349500792381658e-01 -1.064954247951249044e+00 -1.203887212402570128e+00 -5.656326809436558190e-01 -7.927308600446802966e-01 1.192111286366974859e-01 1.100351403734908473e+00 -5.680696557252465917e-01 3.874960437778812716e-01 -3.822314821663635453e-01 -1.451200894189481061e-01 -4.489559470497154342e-02 1.032777211834241538e+00 -2.525437003412817072e-01 1.147892151463728805e+00 -3.840268106889254685e-01 -1.159372371717237504e+00 -1.609615500906751873e+00 -7.340342993985138342e-01 -3.198856625401580445e-01 -5.071142634356328172e-01
4.835366366104494329e-01 -6.379656750043010138e-01 2.853815897484562880e-01 7.448601480389958063e-01 -1.220596023429423166e-01 -6.107538981239719889e-02 8.029217398973365061e-02 3.584950691921649085e-02 1.890475838173255152e+00 -4.627782749619875347e-01 5.624046226225393186e-01 -1.485899156172731495e+00 -1.586496465991173777e+00 3.952833201728042090e-01 6.666720246575652542e-01 -5.260058719501473634e-01 1.188536579164787277e+00 6.506720898278834930e-01 -1.058292933223381471e+00 3.114902267711803230e-01 8.419237610309791009e-01 -1.192787308643182165e+00 -2.761836966206407951e-01 6.309177755643040619e-01 -4.331755780441892689e-01 9.107955434406532769e-01 5.603709023273983902e-02 -2.018296208303645756e+00 4.272124399370212378e-01 8.338732914916906491e-01 9.079872134720761157e-01 -1.189982239159905308e+00 2.243067418204066632e-01 1.452393632404860857e-01 1.714225414524782831e+00 7.740109895486594338e-01 -4.133352845286129562e-01 -6.342636485679596925e-01 7.342530250072529796e-01 -6.684349491207126626e-01 -2.514530985686741493e-01 -1.428136663499389947e+00 7.050003518064538177e-01 1.078387911657496534e-01 6.809228744497065611e-01 -2.325238628686230324e+00 1.234950113878266142e+00 1.484371333145517724e+00 9.297460341513865689e-01 -4.326947718089459993e-01 -1.270552991188667880e-01 -8.161633661391114458e-01 -1.437886475964656352e+00 1.066732610421043503e+00 2.943265223119059248e-01 1.852381796144956461e+00 7.100017979637058829e-01 -1.390906301870231676e+00 -1.895220409406288553e+00 1.492929592292688401e+00 -2.387015756770102914e+00 -1.594435816685947138e+00 1.400547652391614273e+00 1.334143246456383158e+00 1.365255463685741466e+00 -3.943644467924023456e-01 7.358831475838951697e-01 9.818000228804966145e-01 -2.521795876367911582e-01 9.816521526570008982e-01 1.102462784266915463e+00 -9.075601645431838893e-01 -7.517409812995684559e-01 -3.693108821204199588e-01 3.029713852810207442e-01 1.725137847698136606e-01 -1.842502578003384794e+00 5.622023834530750497e-01 -1.242136132736434195e+00 -4.885980884423621884e-01 1.276793671560351395e+00 2.697607481887212000e-01 1.752543142011632638e+00 -1.061585233075027723e+00 1.775795828108978736e+00 5.256586498546490793e-02 5.317369772517690496e-01 -8.126046275663441065e-01 -6.423590390348029588e-01 4.734786379963213943e-01 1.339599787162603972e+00 -3.093605437499507893e+00 5.353628641737895322e-01 -3.145591694825464191e-01 8.331265957421225554e-01 1.766772916693750695e+00 -5.919087426701230559e-01 6.287217377246814287e-01 -9.870174380379128642e-01 -5.327905812492488291e-01
1.745362021174809097e+00 6.277036449594693979e-01 1.628849982464553703e+00 3.784860902658206960e-01 -6.761757159978449838e-01 8.575972719374052033e-01 1.703010277594624755e+00 -1.991518038373702781e+00 -8.609336580426663055e-01 -6.399556488934652343e-01 -6.629171346557963806e-01 1.007713263783053703e+00 1.040779327830186896e+00 -1.465939457809207092e+00 9.329729548430951702e-01 -8.173081187569485317e-01 -1.867047286348592072e+00 -1.692877593192356533e+00 -1.548638937118671732e+00 -8.511201350239371299e-01 -1.406732506817828451e-02 -8.739542037919024731e-01 2.399509584284167940e-01 -7.418643271514734350e-01 1.519282515068178352e+00 2.574696644478522423e+00 -6.302207752272275254e-01 -2.170006806090850837e+00 3.768579426140742684e-03 1.176673320273644574e+00 2.064016233902649100e-01 -2.160330737507835330e+00 -1.407519494608995947e+00 7.417681611935587060e-01 1.262712444607376527e+00 1.893936740979288880e+00 3.480929308405103506e-01 -5.977811677737098428e+00 3.396622239867250204e-01 1.760451574556325838e+00 -1.751203132805599472e+00 1.897701179487080170e+00 -1.460940257769961503e+00 -1.168040140805282956e+00 5.337015933993894956e-01 -9.514084753508508241e-01 4.300627896020717267e-03 2.371333006133801921e-02 -4.367925711980811809e-01 1.614802827806940400e+02 -9.212422011024183899e-01 5.173787256559656544e-01 7.892190398235477744e+00 1.264003736344481155e+00 -1.617426734510895858e-01 5.796956061495215362e-01 -2.039128746962814542e+00 5.109569068825249305e-01 7.947029706296204754e-01 2.243182142037835891e-01 7.206480777502642932e-01 -1.187294589537005507e+00 -1.183593175558189659e+00 -7.049336762022595515e-01 -1.202924495602053723e+00 -1.252009172392300806e+00 2.071723228859760901e+00 -3.148281147850733319e+00 9.574882465701769485e-01 1.033108348272989918e+00 1.840357719137912351e+00 1.371139505870253794e+00 6.721079010089178740e-02 8.325409878362115546e-01 -8.981755903397387053e-01 -2.234382169588760014e-01 -9.654294451792607701e-01 -1.136788766137298623e+00 5.254867945647275773e-01 -1.005522688433083900e+00 8.234524088962097421e-01 -4.457262343577013675e-01 1.621841097044225188e+00 2.083727059474859561e-03 -1.209465724493081096e+00 5.531389296506231013e+00 -9.503166334745213328e-01 3.794179619818881521e-01 -2.321497798996174922e-01 1.671913883754456265e+00 -1.604674098570082919e+00 -1.760387852399784681e+00 -1.631369974105192568e+02 3.745020438667969298e+00 -7.730556847950060817e-01 -2.194590371024653652e-01 9.486575797629890339e-01 7.858350238918399011e-02 -1.110472450407256506e+00 -1.643081075694651005e+00
5.368647004496605035e-01 1.772898690143443146e+00 -7.079610000052624086e-01 6.802929983132123271e-01 1.153459490899166051e-01 2.198938593397150587e+00 -2.576012305313480910e-01 1.022436736794164469e+00 9.230617109484323679e-02 -1.089625903279198393e+00 -7.328297934064450514e-01 -1.193504779168313990e+00 2.434372901589040294e-01 -3.964746854659316200e-01 5.994312869185798309e-01 -8.926466035334020832e-01 2.045634160321627704e-01 -3.355671018933136796e-01 4.096297748429487684e-01 -1.193563327794282314e+00 -4.948216085614506321e-01 1.303430189671729744e+00 -1.492278308719494628e+00 -2.562026964804147711e-01 -8.564333229640320733e-01 3.388096985920632687e+00 1.271511435757350705e+00 3.429165060779869378e+00 -1.280376564477414325e+00 1.789385659798621742e+00 -4.954380785268989174e-01 3.824947622445947770e-01 -8.314749188752175169e-01 -9.530327674157158535e-01 -5.974158060928924652e-01 -1.324055287775716683e-01 1.367941039116935542e+00 -4.026245801534841240e-01 -1.785935515447675037e+00 1.480732025857630196e+00 1.060319622503545500e-01 -1.854043296574452881e+00 6.637870171903241800e-01 1.254403795837095270e+00 1.736243499668297163e+00 1.058330175474899021e-01 -1.642413676023140257e+00 2.476106286296241576e-01 -4.811317959350592810e-01 9.096741445670045323e+01 -6.963966482456263041e-01 2.586479279082699589e-01 -5.232053629570653008e+00 -8.355181107452692713e-01 -3.833474014884854508e-01 -2.326594075809302886e+00 6.708856385830073155e-01 -3.587017023710047936e-01 4.877921321437370117e-01 1.363715529810253457e+01 4.414218590866137992e-01 -8.939793487466569932e-02 -3.422716427746091972e-01 -7.362831373180893646e-01 -1.365615716915759004e+00 -1.003807791358023893e+00 9.259050354566547014e-01 5.185214791449347160e+00 -6.291206206270598678e-01 1.467195268859170953e+00 -1.736011901948334990e-01 -8.149553330958339004e-01 3.126270480262736129e+00 -1.899112417046425083e+00 -6.438212671354752725e-01 1.072455086852844630e+00 6.608957976118381428e-01 1.312855246671818854e+00 -1.948598287024485565e+00 -1.272995229304169751e+00 -1.127213689354795489e+00 -1.159412615050573025e+00 5.779171008658560982e-02 -1.098969311580596728e-02 9.819101016997410225e-01 -8.407484995339252976e+00 5.260703811702736044e-01 3.536034942998405040e-01 2.147366439614835087e+00 -1.805699153800222279e+00 -2.747423219367019609e+00 1.859540520370215999e+00 -9.426063647329763739e+01 6.449278969730325162e-02 1.764295689945818868e+00 -1.654220914980915724e+00 9.963697132465730855e-01 -1.835444077708460409e+00 -6.289706122863933935e-01 -6.228720770224842607e-01
